source_file	source_family	source_block_id	block_kind	source_selector	source_topic	destination	action	precedence	audit_status	source_exists	source_resolved_path	destination_class	canonical_path	canonical_exists	chapter_status	next_action	global_disposition
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	sphere|holonomy	sphere holonomy	VII/25	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch25_holonomy/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	geodesic	geodesic geometry	VII/23	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch23_geodesics/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(parallel transport)	problem|exercise|solution|worked problem	VII/24	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch24_parallel_transport/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(parallel transport)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/24	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch24_parallel_transport/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sphere|holonomy)	problem|exercise|solution|worked problem	VII/25	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch25_holonomy/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sphere|holonomy)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/25	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch25_holonomy/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(geodesic)	problem|exercise|solution|worked problem	VII/23	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch23_geodesics/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(geodesic)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VII/23	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch23_geodesics/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-22.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VII/24	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-algebraic-geometry-22.tex	CANONICAL_CHAPTER	books/vol07_differential_geometry/chapters/ch24_parallel_transport/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	structure sheaf|O_X|regular function	structure sheaf	VI/17	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch17_structure_sheaf/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	affine scheme|Spec A	affine schemes	VI/18	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	morphism of affine schemes|ring homomorphism	morphisms affine schemes	VI/19	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch19_morphisms_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	D(f)|Spec A_f	basic opens affine localization	VI/18	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	locally ringed|local morphism	locally ringed spaces	VI/21	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch21_schemes_and_points/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(structure sheaf|O_X|regular function)	problem|exercise|solution|worked problem	VI/17	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch17_structure_sheaf/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(structure sheaf|O_X|regular function)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/17	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch17_structure_sheaf/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(affine scheme|Spec A)	problem|exercise|solution|worked problem	VI/18	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(affine scheme|Spec A)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/18	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(morphism of affine schemes|ring homomorphism)	problem|exercise|solution|worked problem	VI/19	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch19_morphisms_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(morphism of affine schemes|ring homomorphism)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/19	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch19_morphisms_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(D(f)|Spec A_f)	problem|exercise|solution|worked problem	VI/18	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(D(f)|Spec A_f)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/18	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch18_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(locally ringed|local morphism)	problem|exercise|solution|worked problem	VI/21	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch21_schemes_and_points/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(locally ringed|local morphism)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/21	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch21_schemes_and_points/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-3.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/17	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-algebraic-geometry-3.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch17_structure_sheaf/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	graded ring|homogeneous	graded rings	VI/34	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	Proj	Proj	VI/35	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch35_proj/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	projective space|P^n	projective space	VI/36	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch36_projective_space/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	projective scheme	projective schemes	VI/37	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	projective morphism|closed embedding	projective morphisms	VI/38	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(graded ring|homogeneous)	problem|exercise|solution|worked problem	VI/34	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(graded ring|homogeneous)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/34	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Proj)	problem|exercise|solution|worked problem	VI/35	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch35_proj/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Proj)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/35	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch35_proj/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(projective space|P^n)	problem|exercise|solution|worked problem	VI/36	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch36_projective_space/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(projective space|P^n)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/36	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch36_projective_space/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(projective scheme)	problem|exercise|solution|worked problem	VI/37	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(projective scheme)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/37	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch37_projective_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T05.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(projective morphism|closed embedding)	problem|exercise|solution|worked problem	VI/38	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	T05.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(projective morphism|closed embedding)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/38	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch38_projective_morphisms_and_closed_embeddings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-4.tex	ALGEBRAIC_GEOMETRY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VI/34	MIGRATE	10	COVERED_PENDING_INSTANCE_DIFF	YES	chapters/tex/theory-of-algebraic-geometry-4.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch34_graded_rings/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T01.SECTION	SECTION_OR_SUBSECTION	affine intersection|gluing	affine intersections and gluing	VI/20	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch20_gluing_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T02.SECTION	SECTION_OR_SUBSECTION	open subscheme|closed subscheme|immersion	open closed subschemes	VI/22	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch22_open_closed_subschemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T03.SECTION	SECTION_OR_SUBSECTION	integral scheme|reduced|irreducible	integral reduced irreducible	VI/27	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch27_integral_schemes_function_fields/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T04.SECTION	SECTION_OR_SUBSECTION	Noetherian scheme	Noetherian schemes	VI/26	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch26_finite_type_noetherian_morphisms/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T05.SECTION	SECTION_OR_SUBSECTION	component|connected	components/connectedness	VI/05	MIGRATE	100	CURATED_TOPIC_MAP	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch05_irreducibility_components/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(affine intersection|gluing)	problem|exercise|solution|worked problem	VI/20	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch20_gluing_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(affine intersection|gluing)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/20	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch20_gluing_affine_schemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(open subscheme|closed subscheme|immersion)	problem|exercise|solution|worked problem	VI/22	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch22_open_closed_subschemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(open subscheme|closed subscheme|immersion)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/22	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch22_open_closed_subschemes/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(integral scheme|reduced|irreducible)	problem|exercise|solution|worked problem	VI/27	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch27_integral_schemes_function_fields/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(integral scheme|reduced|irreducible)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VI/27	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch27_integral_schemes_function_fields/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
theory-of-algebraic-geometry-5.tex	ALGEBRAIC_GEOMETRY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Noetherian scheme)	problem|exercise|solution|worked problem	VI/26	MIGRATE	90	EXHAUSTIVE_BY_INHERITANCE	YES	chapters/tex/theory-of-algebraic-geometry-5.tex	CANONICAL_CHAPTER	books/vol06_algebraic_geometry/chapters/ch26_finite_type_noetherian_morphisms/chapter.tex	YES	FROZEN	COMPLETE	MAPPED_TO_FROZEN_CANONICAL_CHAPTER
