source_file	source_family	source_block_id	block_kind	source_selector	source_title_or_pattern	destination	destination_title	action	precedence	coverage_rule	canonical_source	notes	audit_status
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	T01.SECTION	SECTION_OR_SUBSECTION	universal coefficient	UCT	VIII/26	The Universal Coefficient Theorem	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	T02.SECTION	SECTION_OR_SUBSECTION	Künneth|Kunneth|product	products Kunneth	VIII/27	Products and the Künneth Theorem	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(universal coefficient)	problem|exercise|solution|worked problem	VIII/26	The Universal Coefficient Theorem	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(universal coefficient)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/26	The Universal Coefficient Theorem	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Künneth|Kunneth|product)	problem|exercise|solution|worked problem	VIII/27	Products and the Künneth Theorem	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Künneth|Kunneth|product)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/27	Products and the Künneth Theorem	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-13.tex	ALGEBRAIC_TOPOLOGY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VIII/26	The Universal Coefficient Theorem	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	T01.SECTION	SECTION_OR_SUBSECTION	vector bundle|Möbius bundle|Mobius bundle	vector bundles	VIII/30	Vector Bundles and Clutching	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	T02.SECTION	SECTION_OR_SUBSECTION	clutching	clutching	VIII/30	Vector Bundles and Clutching	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(vector bundle|Möbius bundle|Mobius bundle)	problem|exercise|solution|worked problem	VIII/30	Vector Bundles and Clutching	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(vector bundle|Möbius bundle|Mobius bundle)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/30	Vector Bundles and Clutching	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(clutching)	problem|exercise|solution|worked problem	VIII/30	Vector Bundles and Clutching	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(clutching)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/30	Vector Bundles and Clutching	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-14.tex	ALGEBRAIC_TOPOLOGY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VIII/30	Vector Bundles and Clutching	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	OVR.VIII_29.SECTION	SECTION_OR_SUBSECTION	cup product|cup-product|\\smile|cohomology ring	cup products and cup-product pairings	VIII/29	Cup Products	MIGRATE	110	TARGETED_OVERRIDE	YES	Targeted override added after raw-source verification; supersedes Poincaré-duality fallback where matched.	RAW_SOURCE_VERIFIED_OVERRIDE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	OVR.VIII_29.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(cup product|cup-product|\\smile|cohomology ring)	problem|exercise|solution|worked problem	VIII/29	Cup Products	MIGRATE	105	INHERIT_FROM_TARGETED_OVERRIDE	YES	Targeted override added after raw-source verification; supersedes Poincaré-duality fallback where matched.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	OVR.VIII_29.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(cup product|cup-product|\\smile|cohomology ring)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/29	Cup Products	MIGRATE	105	INHERIT_FROM_TARGETED_OVERRIDE	YES	Targeted override added after raw-source verification; supersedes Poincaré-duality fallback where matched.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T01.SECTION	SECTION_OR_SUBSECTION	Thom	Thom classes	VIII/31	Thom Classes	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T02.SECTION	SECTION_OR_SUBSECTION	Poincaré duality|Poincare duality	Poincare duality	VIII/33	Poincaré Duality	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T03.SECTION	SECTION_OR_SUBSECTION	intersection form	intersection forms	VIII/34	Intersection Forms	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T04.SECTION	SECTION_OR_SUBSECTION	connected sum	connected sums	VIII/33	Poincaré Duality	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Thom)	problem|exercise|solution|worked problem	VIII/31	Thom Classes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Thom)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/31	Thom Classes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Poincaré duality|Poincare duality)	problem|exercise|solution|worked problem	VIII/33	Poincaré Duality	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Poincaré duality|Poincare duality)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/33	Poincaré Duality	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(intersection form)	problem|exercise|solution|worked problem	VIII/34	Intersection Forms	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(intersection form)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/34	Intersection Forms	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T04.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(connected sum)	problem|exercise|solution|worked problem	VIII/33	Poincaré Duality	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	T04.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(connected sum)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/33	Poincaré Duality	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-15.tex	ALGEBRAIC_TOPOLOGY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VIII/31	Thom Classes	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T01.SECTION	SECTION_OR_SUBSECTION	sphere bundle|Euler class	sphere bundles Euler classes	VIII/32	Sphere Bundles and Euler Classes	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T02.SECTION	SECTION_OR_SUBSECTION	clutching	clutching	VIII/30	Vector Bundles and Clutching	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T03.SECTION	SECTION_OR_SUBSECTION	Lefschetz	Lefschetz	VIII/35	Lefschetz Theory	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(sphere bundle|Euler class)	problem|exercise|solution|worked problem	VIII/32	Sphere Bundles and Euler Classes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(sphere bundle|Euler class)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/32	Sphere Bundles and Euler Classes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(clutching)	problem|exercise|solution|worked problem	VIII/30	Vector Bundles and Clutching	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(clutching)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/30	Vector Bundles and Clutching	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(Lefschetz)	problem|exercise|solution|worked problem	VIII/35	Lefschetz Theory	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(Lefschetz)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/35	Lefschetz Theory	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-16.tex	ALGEBRAIC_TOPOLOGY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VIII/32	Sphere Bundles and Euler Classes	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T01.SECTION	SECTION_OR_SUBSECTION	chain contraction|contracting homotopy	chain contractions	VIII/23	Chain Contractions	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T02.SECTION	SECTION_OR_SUBSECTION	acyclic	acyclic complexes	VIII/23	Chain Contractions	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T03.SECTION	SECTION_OR_SUBSECTION	product|Künneth|Kunneth	products Kunneth	VIII/27	Products and the Künneth Theorem	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(chain contraction|contracting homotopy)	problem|exercise|solution|worked problem	VIII/23	Chain Contractions	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(chain contraction|contracting homotopy)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/23	Chain Contractions	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(acyclic)	problem|exercise|solution|worked problem	VIII/23	Chain Contractions	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(acyclic)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/23	Chain Contractions	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(product|Künneth|Kunneth)	problem|exercise|solution|worked problem	VIII/27	Products and the Künneth Theorem	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(product|Künneth|Kunneth)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/27	Products and the Künneth Theorem	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-17.tex	ALGEBRAIC_TOPOLOGY	FALLBACK.ALL_UNMATCHED	ANY_UNMATCHED_BLOCK	* unmatched after higher-precedence selectors	all remaining sections/theorem-like/problem blocks	VIII/23	Chain Contractions	MIGRATE	10	FILE_FALLBACK	YES	Safety-net destination. During chapter reconstruction, split any false-positive block before deleting the legacy file.	COVERED_PENDING_INSTANCE_DIFF
theory-of-algebraic-topology-2--math-alls-3.tex	ALGEBRAIC_TOPOLOGY	ARCHIVE.ALL	ENTIRE_FILE	*	all blocks	ARCHIVE_VARIANT	Archive — provenance variant	ARCHIVE_VARIANT	1000	WHOLE_FILE	NO	Preserve for provenance/diff only. Preferred comparison source: theory-of-algebraic-topology-2.tex. Migrate only if a repo-local diff proves unique mathematics.	ARCHIVE_CLASSIFIED
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T01.SECTION	SECTION_OR_SUBSECTION	attach|attaching map	cell attachments	VIII/05	Cell Attachments	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T02.SECTION	SECTION_OR_SUBSECTION	CW complex|cell complex	CW complexes	VIII/06	CW Complexes	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T03.SECTION	SECTION_OR_SUBSECTION	mapping cone|cone	mapping cones	VIII/07	Mapping Cones	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T04.SECTION	SECTION_OR_SUBSECTION	homotopic attaching	homotopic attaching maps	VIII/08	Homotopic Attaching Maps	MIGRATE	100	EXPLICIT_SELECTOR	YES		CURATED_TOPIC_MAP
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T01.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(attach|attaching map)	problem|exercise|solution|worked problem	VIII/05	Cell Attachments	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T01.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(attach|attaching map)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/05	Cell Attachments	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T02.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(CW complex|cell complex)	problem|exercise|solution|worked problem	VIII/06	CW Complexes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T02.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(CW complex|cell complex)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/06	CW Complexes	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T03.EXERCISE_CHILDREN	PROBLEM_EXERCISE_SOLUTION	descendant-of(mapping cone|cone)	problem|exercise|solution|worked problem	VIII/07	Mapping Cones	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All problem/exercise/solution blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
theory-of-algebraic-topology-2.tex	ALGEBRAIC_TOPOLOGY	T03.THEORY_CHILDREN	THEOREM_LIKE	descendant-of(mapping cone|cone)	definition|theorem|lemma|proposition|corollary|remark|warning|example	VIII/07	Mapping Cones	MIGRATE	90	INHERIT_FROM_MATCHED_SECTION	YES	All theorem-like blocks under the matched thematic section inherit this destination.	EXHAUSTIVE_BY_INHERITANCE
