chapter	ordinal	label	title	source_line	hint_sha256	hint_words	own_solution_similarity	nearest_neighbor_solution_similarity	duplicate_hint_count	status	hint	notes
III/27	7	exr:iii27-07		284	30b7c223281aa0adb6491693161754e90dc04498ad2cd126768ba7ccc394afdf	20	0.0625	0.0556	1	PASS	In weak settings, translate the maximum principle into an energy inequality for the positive part when that method is available.	-
III/27	8	exr:iii27-08		294	cf491e6f5e465c57bf8e0bd0602e865562e614de81292093e5c3a2c466c96d1c	16	0.0270	0.0000	1	PASS	Keep boundary regularity and domain assumptions visible; the qualitative theorem is not independent of the setting.	-
III/27	9	exr:iii27-expand-01	Elliptic matrix	311	ebb3af9e106a9a080273952c30a5d9804f60ef0c22ac24e411ad196b56fb2086	2	0.0000	0.0000	1	PASS	Check eigenvalues.	-
III/27	10	exr:iii27-expand-02	Degenerate matrix	321	0907f182647eea75946d7317da97e6d2fbde774632b4074c17224cd09e6df912	3	0.0000	0.0000	1	PASS	Check positive definiteness.	-
III/27	11	exr:iii27-expand-03	Uniqueness	331	d40bf63b10e391ace35963ac0c9c52be4e8c819b2c8205c1e5d4ee595affc825	7	0.4000	0.0000	2	PASS	Apply maximum principle to u and -u.	-
III/27	12	exr:iii27-expand-04	Comparison	341	c5311c636e84c175c8baa05968e8c6270cd103d8361d5a0af6e331f5b4fab232	2	0.0000	0.0000	1	PASS	Apply comparison.	-
III/27	13	exr:iii27-expand-05	Barrier Laplacian	351	95b6affb017d787b127d95293ce6c8be38f3f5760ed610de5942135848b1ba81	9	0.0000	0.0000	1	PASS	Each second derivative of |x|\textasciicircum{}2 is 2.	-
III/27	14	exr:iii27-expand-06	Maximum uniqueness	363	d40bf63b10e391ace35963ac0c9c52be4e8c819b2c8205c1e5d4ee595affc825	7	0.1667	0.0000	2	PASS	Apply maximum principle to u and -u.	-
III/27	15	exr:iii27-expand-07	Comparison proof	373	42a4cadde08ab7a114210090b1893bc38f523a43ab49875281b53c20c5ea8766	9	0.0000	0.0000	1	PASS	Apply it to u-v with the appropriate sign.	-
III/27	16	exr:iii27-expand-08	Ellipticity check	383	37ff44df3681d4a1e2d1065f02c35d16c2ae08619838b00a63b3e0a343d3f728	2	0.0000	0.0000	1	PASS	Diagonalize orthogonally.	-
III/27	17	exr:iii27-expand-09	Barrier method	393	3b2a0514573771d96268ccccc03cbb7d3dcf7ce5899316d66908d76d7791b208	5	0.0000	0.0000	1	PASS	Apply comparison to their difference.	-
III/27	18	exr:iii27-expand-10	Wrong lower-order sign	405	c37607ead29ee3109789a16f74d330bb8c4efd5f0c7e813159ea6d8fa211b5f1	15	0.0909	0.1333	1	PASS	At an interior maximum, the lower-order term may reinforce rather than contradict the maximum.	-
III/27	19	exr:iii27-expand-11	Degenerate ellipticity	415	e06221f7fb6929f149d9e85df555b19ac8fcbd30171b08e8b02f4d69dbb6d35d	9	0.0714	0.0000	1	PASS	The principal quadratic form does not control all directions.	-
III/27	20	exr:iii27-expand-12	Boundary condition absent	425	ec0920b3a0d3c0b50d83a29343ca06264133e05ee9ff4b9aad8943e356037f3c	4	0.0000	0.0000	1	PASS	Many harmonic functions exist.	-
III/27	21	exr:iii27-expand-13	Positivity	437	1e64e66d75bcd6b78560f465f071536f48f0729af7670a0b2d0af16a2a3a4044	8	0.0000	0.0000	1	PASS	Apply comparison with zero or a suitable barrier.	-
III/27	22	exr:iii27-expand-14	A priori bounds	447	e8b8d4b5c459e255ff3d64e196bd63c18c59d374fb28cdeab6d77f2d560e235b	8	0.0714	0.0000	1	PASS	They provide solution bounds independent of mesh resolution.	-
III/27	23	exr:iii27-expand-15	Hopf intuition	459	b21fd3c6b47c6cc3d31d58aced2cae3fa2abfe5765b91bc57a11c6956f5ddabf	13	0.0667	0.0000	1	PASS	A tangent-flat contact would contradict the strong interior comparison with a barrier.	-
III/27	24	exr:iii27-expand-16	Green positivity	469	197f0a4b1d9dd9a32d0438952144a0685b4c4fb08abc91c43b7cb88766819107	9	0.0000	0.0000	1	PASS	Approximate a positive point source and apply positivity preservation.	-
III/28	1	exr:iii28-01		230	7864fcf9ca536de4a827092286e67f4a277bf4db9781ac08fb654abf8fb1489a	20	0.0541	0.0278	1	PASS	Transform in the variables where the operator is translation invariant; leave the remaining variables untouched if separation is more natural.	-
III/28	2	exr:iii28-02		240	bac2ee92773d8f6320aa55a031207eb4d956c99df16abc71319380dd7cc726c4	20	0.0556	0.0811	1	PASS	The Fourier transform turns spatial derivatives into multiplication by frequency, reducing the PDE to algebra or an ODE in time.	-
III/28	3	exr:iii28-03		250	4f462fcfe420b294c4216c14e51bceb5fe6a79186409f7c2b895b194aca3b971	21	0.0714	0.0323	1	PASS	For the heat equation, solve \(\partial_t\widehat u=-4\pi^2|\xi|^2\widehat u\) and then invert the transform.	-
III/28	4	exr:iii28-04		260	d6e289af3839c983060b774b3f42e1de6d79edaef9427382227e585a9d592a2a	17	0.0278	0.0200	1	PASS	For the wave equation, solve the frequency-space oscillator and impose both initial displacement and velocity data.	-
III/28	5	exr:iii28-05		270	0e2103935ffa9a90b839c76d97414ab259cc53b55286616b7d1835c98cd6b51b	21	0.0192	0.0000	1	PASS	For elliptic resolvents, divide by the symbol only after checking zeros and the distribution/function space in which the multiplier acts.	-
III/28	6	exr:iii28-06		280	4391584b1b230cc9ed35a5c8553ad0a0327f81dd06798c5de13260793bc731ee	17	0.0444	0.0294	1	PASS	On bounded or periodic domains, replace the continuous Fourier transform by Fourier series or an eigenfunction expansion.	-
III/28	7	exr:iii28-07		290	046a70cdf355b4ad63fc0699f87d42382ca1f2e10ad480cca4e6e4cccf41065d	17	0.0278	0.0250	1	PASS	Interpret large-frequency behavior of the multiplier as smoothing, damping, or amplification before estimating the inverse transform.	-
III/28	8	exr:iii28-08		300	20cfe64432cd84e6f7f19c47cd2d5d9df63d89b3c113ad9e28258eb8da0b1fec	17	0.0541	0.0000	1	PASS	Verify the final formula by checking the transformed equation and then the original initial or boundary conditions.	-
III/28	9	exr:iii28-expand-01	Heat multiplier	317	19e974aced5a73e02d7774a0a9bd49f21eebc58723a3f8dca0b7061b421e70a1	3	0.0000	0.0333	2	PASS	Transform the Laplacian.	-
III/28	10	exr:iii28-expand-02	Wave frequency	327	19e974aced5a73e02d7774a0a9bd49f21eebc58723a3f8dca0b7061b421e70a1	3	0.0000	0.0000	2	PASS	Transform the Laplacian.	-
III/28	11	exr:iii28-expand-03	Poisson symbol	337	ae8df9498bc2602c71e58c8ed92d6111c76366097b82da99e59c5ba789be6196	9	0.2000	0.5000	1	PASS	Divide by 4 pi\textasciicircum{}2 |xi|\textasciicircum{}2.	-
III/28	12	exr:iii28-expand-04	Spectral heat	347	8c6e852bfddb9c9dc1eb3579b92dbb67aa00a7d690fca430c5c2134d0051e5f5	5	0.2500	0.3333	1	PASS	Solve c'+lambda c=0.	-
III/28	13	exr:iii28-expand-05	Resolvent	357	d2da600c0c097cc394430ed87ba772b989de7d57889af3524dfb272d1a07f25a	5	0.0000	0.0000	1	PASS	Solve the scalar coefficient equation.	-
III/28	14	exr:iii28-expand-06	Heat transform	369	4060ab4007378fed6d699cc411a14b56b28307038eef74accde901375c61b39b	7	0.0000	0.0000	1	PASS	Solve the scalar ODE for each xi.	-
III/28	15	exr:iii28-expand-07	Wave transform	379	c28cadad17422d9ebdeb57cb387ebf88107bcab1794670ea933a6512e0b5718b	6	0.0000	0.0000	1	PASS	Solve the second-order oscillator ODE.	-
III/28	16	exr:iii28-expand-08	Spectral heat	389	203d6526f442de034d05ae64cb1fd49b1cd547b3f0dd07fb822f07d6b7ee7d22	8	0.2222	0.2222	1	PASS	Expand initial data and equate each eigenmode coefficient.	-
III/28	17	exr:iii28-expand-09	Resolvent diagonalization	399	c74a2ecad6f111e6f1a6a6e50d9e78a2359ea4d3e5c19188f743cb43f6c159f4	7	0.1667	0.1667	1	PASS	Apply L-lambda to an eigenfunction expansion.	-
III/28	18	exr:iii28-expand-10	Symbol zero	411	246ed56f30ea6db33159b621ce14480230b09bcc4e69e71c91e8d73baf0c131b	3	0.0000	0.0000	1	PASS	The symbol vanishes.	-
III/28	19	exr:iii28-expand-11	Wrong basis	421	031172558635000bb18d5f2656095669e5a9ae51ab7c448fba29de3032fa126e	7	0.0000	0.0000	1	PASS	They need not satisfy the boundary data.	-
III/28	20	exr:iii28-expand-12	Heat reversibility	431	9c2574f326ae0a0025523938e77a64f9a0338ab7bd687db36b0f46bad0e7d678	13	0.0000	0.0000	1	PASS	It multiplies frequencies by exp(+4 pi\textasciicircum{}2 t |xi|\textasciicircum{}2).	-
III/28	21	exr:iii28-expand-13	Diffusion smoothing	443	b64bbf797de47eab27af7e31e0dc38723b2b6344195c4f0c87bd133b0de39527	7	0.0000	0.2727	1	PASS	High-frequency spectral components are strongly damped.	-
III/28	22	exr:iii28-expand-14	Modal dynamics	453	5238c413679f2539086fd8c2f520b433697c990002dfd2389d21cf8f85ec2b7f	8	0.0000	0.0000	1	PASS	They decouple the PDE into scalar modal ODEs.	-
III/28	23	exr:iii28-expand-15	Energy decay	465	c573d02eeda633813094f5a3a078945abfc1d4d33ff62aeba4011e0e4345dd39	13	0.0000	0.2500	1	PASS	Differentiate the sum of |c\_k|\textasciicircum{}2 exp(-2 lambda\_k t).	-
III/28	24	exr:iii28-expand-16	Semigroup property	475	ebb253e660e0cf320b858d0e2281be02608fdbec050984c877d5ac1fc0f6743d	3	0.0000	0.0000	1	PASS	Check every eigenmode.	-
