canonical_dossier_id	volume	chapter_code	entry_kind	label	title	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:iv15-dossier-03	IV	IV/15	problem	prob:iv15-dossier-03	Chains of continuation diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-18.tex	T02.EXERCISE_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-04	IV	IV/15	problem	prob:iv15-dossier-04	Uniqueness diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-18.tex	T02.THEORY_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-05	IV	IV/15	problem	prob:iv15-dossier-05	Continuation along paths diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-next2.tex	T03.EXERCISE_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-06	IV	IV/15	problem	prob:iv15-dossier-06	Natural boundaries diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-next2.tex	T03.THEORY_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-07	IV	IV/15	problem	prob:iv15-dossier-07	Singular obstruction diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-08	IV	IV/15	problem	prob:iv15-dossier-08	Monodromy preview diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-09	IV	IV/15	problem	prob:iv15-dossier-09	Uniqueness of analytic continuation proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-10	IV	IV/15	problem	prob:iv15-dossier-10	Continuation along a fixed chain is unique proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-11	IV	IV/15	problem	prob:iv15-dossier-11	Pathwise local uniqueness proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv15-dossier-12	IV	IV/15	problem	prob:iv15-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:iv16-dossier-01	IV	IV/16	problem	prob:iv16-dossier-01	Fractional linear maps diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T01.SECTION	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-02	IV	IV/16	problem	prob:iv16-dossier-02	Matrix representation diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T01.EXERCISE_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-03	IV	IV/16	problem	prob:iv16-dossier-03	Composition diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T01.THEORY_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-04	IV	IV/16	problem	prob:iv16-dossier-04	Three-point normalization diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-05	IV	IV/16	problem	prob:iv16-dossier-05	Cross-ratio diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-06	IV	IV/16	problem	prob:iv16-dossier-06	Generalized circles diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-07	IV	IV/16	problem	prob:iv16-dossier-07	Elementary generators diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-08	IV	IV/16	problem	prob:iv16-dossier-08	Fixed points diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-09	IV	IV/16	problem	prob:iv16-dossier-09	Three-point theorem proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-10	IV	IV/16	problem	prob:iv16-dossier-10	Cross-ratio invariance proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-11	IV	IV/16	problem	prob:iv16-dossier-11	Generalized-circle preservation proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv16-dossier-12	IV	IV/16	problem	prob:iv16-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv17-dossier-01	IV	IV/17	problem	prob:iv17-dossier-01	Local conformality diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps-all.tex	T04.SECTION	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-02	IV	IV/17	problem	prob:iv17-dossier-02	Angle preservation diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps-all2.tex	T04.SECTION	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-03	IV	IV/17	problem	prob:iv17-dossier-03	Local inverse diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps.tex	T04.SECTION	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-04	IV	IV/17	problem	prob:iv17-dossier-04	Conformal equivalence diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all.tex	T04.SECTION	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-05	IV	IV/17	problem	prob:iv17-dossier-05	Disk automorphisms diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T02.SECTION	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-06	IV	IV/17	problem	prob:iv17-dossier-06	Half-plane equivalence diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps-all.tex	T04.EXERCISE_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-07	IV	IV/17	problem	prob:iv17-dossier-07	Schwarz lemma diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps-all.tex	T04.THEORY_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-08	IV	IV/17	problem	prob:iv17-dossier-08	Holomorphic maps are conformal off critical points proof dossier	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps-all2.tex	T04.EXERCISE_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-09	IV	IV/17	problem	prob:iv17-dossier-09	Schwarz lemma proof dossier	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps-all2.tex	T04.THEORY_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-10	IV	IV/17	problem	prob:iv17-dossier-10	Automorphisms of the disk proof dossier	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps.tex	T04.EXERCISE_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-11	IV	IV/17	problem	prob:iv17-dossier-11	Normalized Riemann-map uniqueness proof dossier	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all-maps.tex	T04.THEORY_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv17-dossier-12	IV	IV/17	problem	prob:iv17-dossier-12	Chapter synthesis	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-all.tex	T04.EXERCISE_CHILDREN	15	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:15
prob:iv18-dossier-01	IV	IV/18	problem	prob:iv18-dossier-01	Polygonal target diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T03.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-02	IV	IV/18	problem	prob:iv18-dossier-02	Derivative form diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T03.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-03	IV	IV/18	problem	prob:iv18-dossier-03	Turning angles diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-maps.tex	T03.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-04	IV	IV/18	problem	prob:iv18-dossier-04	Integration diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-05	IV	IV/18	problem	prob:iv18-dossier-05	Prevertices diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-06	IV	IV/18	problem	prob:iv18-dossier-06	Normalization diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-07	IV	IV/18	problem	prob:iv18-dossier-07	Rectangles diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-08	IV	IV/18	problem	prob:iv18-dossier-08	Slits and degenerate polygons diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-09	IV	IV/18	problem	prob:iv18-dossier-09	Angle-exponent relation proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-10	IV	IV/18	problem	prob:iv18-dossier-10	Sum of exponents proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-11	IV	IV/18	problem	prob:iv18-dossier-11	Affine freedom proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv18-dossier-12	IV	IV/18	problem	prob:iv18-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV12_IV18_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv19-dossier-01	IV	IV/19	problem	prob:iv19-dossier-01	Euler integral diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T01.SECTION	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-02	IV	IV/19	problem	prob:iv19-dossier-02	Convergence diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T01.EXERCISE_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-03	IV	IV/19	problem	prob:iv19-dossier-03	Functional equation diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T01.THEORY_CHILDREN	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-04	IV	IV/19	problem	prob:iv19-dossier-04	Factorials diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-05	IV	IV/19	problem	prob:iv19-dossier-05	Analyticity in the half-plane diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-06	IV	IV/19	problem	prob:iv19-dossier-06	Meromorphic continuation diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-07	IV	IV/19	problem	prob:iv19-dossier-07	Residues at poles diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-08	IV	IV/19	problem	prob:iv19-dossier-08	Logarithmic derivative diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-09	IV	IV/19	problem	prob:iv19-dossier-09	Gamma functional equation proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-10	IV	IV/19	problem	prob:iv19-dossier-10	Meromorphic continuation proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-11	IV	IV/19	problem	prob:iv19-dossier-11	Residue formula proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv19-dossier-12	IV	IV/19	problem	prob:iv19-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	4	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:4
prob:iv20-dossier-01	IV	IV/20	problem	prob:iv20-dossier-01	Beta integral diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T02.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-02	IV	IV/20	problem	prob:iv20-dossier-02	Symmetry diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T02.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-03	IV	IV/20	problem	prob:iv20-dossier-03	Gamma relation diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T02.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-04	IV	IV/20	problem	prob:iv20-dossier-04	Recurrences diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-05	IV	IV/20	problem	prob:iv20-dossier-05	Trigonometric form diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-06	IV	IV/20	problem	prob:iv20-dossier-06	Factorial identities diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-07	IV	IV/20	problem	prob:iv20-dossier-07	Parameter derivatives diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-08	IV	IV/20	problem	prob:iv20-dossier-08	Duplication preview diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-09	IV	IV/20	problem	prob:iv20-dossier-09	Beta--Gamma identity proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-10	IV	IV/20	problem	prob:iv20-dossier-10	Trigonometric Beta formula proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-11	IV	IV/20	problem	prob:iv20-dossier-11	Beta recurrence proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv20-dossier-12	IV	IV/20	problem	prob:iv20-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-01	IV	IV/21	problem	prob:iv21-dossier-01	Branch choice diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T03.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-02	IV	IV/21	problem	prob:iv21-dossier-02	Keyhole geometry diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T03.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-03	IV	IV/21	problem	prob:iv21-dossier-03	Jump factor diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-complex-analysis-gamma.tex	T03.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-04	IV	IV/21	problem	prob:iv21-dossier-04	Vanishing circular arcs diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-05	IV	IV/21	problem	prob:iv21-dossier-05	Residue contribution diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-06	IV	IV/21	problem	prob:iv21-dossier-06	Logarithmic integrals diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-07	IV	IV/21	problem	prob:iv21-dossier-07	Orientation bookkeeping diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-08	IV	IV/21	problem	prob:iv21-dossier-08	Parameter windows diagnostic	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-09	IV	IV/21	problem	prob:iv21-dossier-09	Keyhole jump identity proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-10	IV	IV/21	problem	prob:iv21-dossier-10	Keyhole reduction principle proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-11	IV	IV/21	problem	prob:iv21-dossier-11	Differentiation in exponent proof dossier	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv21-dossier-12	IV	IV/21	problem	prob:iv21-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:iv22-dossier-01	IV	IV/22	problem	prob:iv22-dossier-01	Local branches diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-12.tex	T01.SECTION	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:iv22-dossier-02	IV	IV/22	problem	prob:iv22-dossier-02	Branch incompatibility diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-15.tex	T02.SECTION	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
prob:iv22-dossier-03	IV	IV/22	problem	prob:iv22-dossier-03	Surface of germs diagnostic	CORPUS_GUIDED	books/vol04_complex_analysis/reconstruction/VOLUME04_IV19_IV26_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-18.tex	T03.SECTION	9	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:9
